State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai )","Indian Beans (Seam)","Indian Beans (Seam)",Local,25/03/2025,4000,5000,5000
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai )",Lemon,Lemon,Local,25/03/2025,8000,10000,10000
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Thirupathur,"Natrampalli(Uzhavar Sandhai )",Raddish,Raddish,Local,25/03/2025,1000,2000,2000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,25/03/2025,3000,3000,3000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )",Drumstick,Drumstick,Local,25/03/2025,3000,3000,3000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )",Garlic,Average,Local,25/03/2025,10000,12000,12000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,25/03/2025,4000,4000,4000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )",Lemon,Lemon,Local,25/03/2025,6000,6000,6000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )","Onion Green","Onion Green",Local,25/03/2025,4000,4000,4000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,25/03/2025,3000,3000,3000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,25/03/2025,2500,2500,2500
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,25/03/2025,2000,2500,2500
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Coconut,Coconut,Local,25/03/2025,5500,6000,6000
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,25/03/2025,2000,2500,2500
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Drumstick,Drumstick,Local,25/03/2025,1500,2000,2000
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,25/03/2025,2000,2500,2500
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,25/03/2025,4500,5000,5000
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )","Onion Green","Onion Green",Local,25/03/2025,2500,3500,3500
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Papaya,Papaya,Local,25/03/2025,2000,2500,2500
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )",Brinjal,Round,Local,25/03/2025,2200,2800,2800
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )",Drumstick,Drumstick,Local,25/03/2025,1700,2000,2000
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )","Onion Green","Onion Green",Local,25/03/2025,3000,3600,3600
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )",Papaya,Papaya,Local,25/03/2025,2000,2200,2200
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )",Banana,Besrai,Local,25/03/2025,3000,4000,4000
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,25/03/2025,3000,4000,4000
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,25/03/2025,3000,4000,4000
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,25/03/2025,1000,1500,1500
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,25/03/2025,3000,3500,3500
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )",Tapioca,Tapioca,Local,25/03/2025,2000,2500,2500
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )",Carrot,Pusakesar,Local,25/03/2025,4000,4800,4800
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,25/03/2025,2700,3200,3200
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,25/03/2025,3500,4000,4000
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )","Onion Green","Onion Green",Local,25/03/2025,3000,3500,3500
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,25/03/2025,3500,4000,4000
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,25/03/2025,3400,4000,4000
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,25/03/2025,800,1000,1000
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,25/03/2025,3000,4000,4000
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )",Garlic,Average,Local,25/03/2025,8000,10000,10000
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,25/03/2025,4000,5000,5000
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )",Onion,Bellary,Local,25/03/2025,3000,3500,3500
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )",Thondekai,Thondekai,Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )",Cabbage,Cabbage,Local,25/03/2025,1500,2000,2000
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,25/03/2025,2000,2400,2400
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,25/03/2025,4000,5000,5000
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )","Onion Green","Onion Green",Local,25/03/2025,4000,5000,5000
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,25/03/2025,2000,2400,2400
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Ashgourd,Gouard,Local,25/03/2025,1600,2000,2000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,25/03/2025,2000,2500,2500
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Brinjal,Round,Local,25/03/2025,2000,2400,2400
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Capsicum,Capsicum,Local,25/03/2025,5000,6000,6000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Carrot,Pusakesar,Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,25/03/2025,3300,4000,4000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,25/03/2025,2000,2400,2400
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,25/03/2025,6000,7200,7200
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Onion,Bellary,Local,25/03/2025,3300,4000,4000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Papaya,Papaya,Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,25/03/2025,1600,2000,2000
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai )",Drumstick,Drumstick,Local,25/03/2025,3500,4200,4200
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,25/03/2025,2000,2400,2400
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai )",Lemon,Lemon,Local,25/03/2025,6500,8000,8000
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai )",Raddish,Raddish,Local,25/03/2025,1000,1200,1200
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,25/03/2025,2000,2400,2400
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai )",Tomato,Deshi,Local,25/03/2025,1000,1200,1200
"Tamil Nadu",Thiruvannamalai,Dusi,Paddy(Dhan)(Common),Other,Local,25/03/2025,1200,1450,1400
"Tamil Nadu",Thiruvannamalai,"Keelpennathur(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,25/03/2025,2200,2600,2600
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )",Ashgourd,Gouard,Local,25/03/2025,1500,2000,2000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )",Brinjal,Round,Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )",Carrot,Pusakesar,Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,25/03/2025,2000,2400,2400
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )",Colacasia,Colacasia,Local,25/03/2025,4200,4800,4800
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,25/03/2025,3800,4200,4200
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,25/03/2025,4500,5000,5000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,25/03/2025,2000,2400,2400
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )",Papaya,Papaya,Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Ashgourd,Gouard,Local,25/03/2025,1500,2000,2000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,25/03/2025,3500,4000,4000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,25/03/2025,3600,4000,4000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Coconut,Coconut,Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Lemon,Lemon,Local,25/03/2025,9000,10000,10000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Rose(Local),"Rose (Local)",Local,25/03/2025,9000,10000,10000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,25/03/2025,1600,2000,2000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Thondekai,Thondekai,Local,25/03/2025,3600,4000,4000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )","Water Melon","Water Melon",Local,25/03/2025,1500,2000,2000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )",Apple,American,Local,25/03/2025,18000,20000,20000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )",Beetroot,Beetroot,Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,25/03/2025,3500,4000,4000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )",Cabbage,Cabbage,Local,25/03/2025,1600,2000,2000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )",Colacasia,Colacasia,Local,25/03/2025,4000,4800,4800
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,25/03/2025,6000,7000,7000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )",Lime,Lime,Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )",Onion,Bellary,Local,25/03/2025,3000,3500,3500
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )",Orange,Darjeeling,Local,25/03/2025,8000,10000,10000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )",Pineapple,"Pine Apple",Local,25/03/2025,3000,3500,3500
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,25/03/2025,1500,2000,2000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,25/03/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Tiruvannamalai(Uzhavar Sandhai )","Tamarind Fruit","Tamarind Fruit",Local,25/03/2025,10000,12000,12000
"Tamil Nadu",Thiruvannamalai,"Vandavasi(Uzhavar Sandhai )",Banana,Besrai,Local,25/03/2025,4000,5000,5000
"Tamil Nadu",Thiruvannamalai,"Vandavasi(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,25/03/2025,3600,4200,4200
"Tamil Nadu",Thiruvannamalai,"Vandavasi(Uzhavar Sandhai )",Drumstick,Drumstick,Local,25/03/2025,3600,4200,4200
"Tamil Nadu",Thiruvannamalai,"Vandavasi(Uzhavar Sandhai )",Onion,Bellary,Local,25/03/2025,2000,3000,3000
"Tamil Nadu",Thiruvannamalai,"Vandavasi(Uzhavar Sandhai )","Onion Green","Onion Green",Local,25/03/2025,4000,5000,5000
"Tamil Nadu",Thiruvannamalai,"Vandavasi(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,25/03/2025,2000,2500,2500
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,25/03/2025,4400,4400,4400
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )",Drumstick,Drumstick,Local,25/03/2025,4000,4000,4000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,25/03/2025,3500,3500,3500
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )",Pomegranate,Pomogranate,Local,25/03/2025,18000,22000,22000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,25/03/2025,3400,3400,3400
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,25/03/2025,1800,1800,1800
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,25/03/2025,2800,3000,3000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )",Tapioca,Tapioca,Local,25/03/2025,4000,4000,4000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )",Tomato,Deshi,Local,25/03/2025,1400,1400,1400
"Tamil Nadu",Thiruvarur,"Mannargudi II(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,25/03/2025,3600,3600,3600
"Tamil Nadu",Thiruvarur,"Mannargudi II(Uzhavar Sandhai )",Beetroot,Beetroot,Local,25/03/2025,2400,2400,2400
"Tamil Nadu",Thiruvarur,"Mannargudi II(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,25/03/2025,2800,2800,2800
"Tamil Nadu",Thiruvarur,"Mannargudi II(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,25/03/2025,2000,2000,2000
"Tamil Nadu",Thiruvarur,"Mannargudi II(Uzhavar Sandhai )",Cabbage,Cabbage,Local,25/03/2025,2000,2000,2000
"Tamil Nadu",Thiruvarur,"Mannargudi II(Uzhavar Sandhai )",Carrot,Pusakesar,Local,25/03/2025,5400,5400,5400
"Tamil Nadu",Thiruvarur,"Mannargudi II(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,25/03/2025,3500,3500,3500
"Tamil Nadu",Thiruvarur,"Mannargudi II(Uzhavar Sandhai )",Garlic,Average,Local,25/03/2025,10000,12000,12000
"Tamil Nadu",Thiruvarur,"Mannargudi II(Uzhavar Sandhai )",Lemon,Lemon,Local,25/03/2025,5000,5000,5000
"Tamil Nadu",Thiruvarur,"Mannargudi II(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,25/03/2025,4000,5000,5000
"Tamil Nadu",Thiruvarur,"Mannargudi II(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,25/03/2025,1800,1800,1800
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,25/03/2025,2500,2500,2500
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,25/03/2025,2000,2000,2000
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai )",Cabbage,Cabbage,Local,25/03/2025,4000,4000,4000
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,25/03/2025,4000,4000,4000
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,25/03/2025,4000,4000,4000
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai )",Tomato,Deshi,Local,25/03/2025,1400,1400,1400
"Tamil Nadu",Thiruvarur,"Needamangalam(Uzhavar Sandhai )",Ashgourd,Gouard,Local,25/03/2025,1800,1800,1800
"Tamil Nadu",Thiruvarur,"Needamangalam(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,25/03/2025,3600,3600,3600
"Tamil Nadu",Thiruvarur,"Needamangalam(Uzhavar Sandhai )",Coconut,Coconut,Local,25/03/2025,2000,2000,2000
"Tamil Nadu",Thiruvarur,"Needamangalam(Uzhavar Sandhai )",Drumstick,Drumstick,Local,25/03/2025,3800,3800,3800
"Tamil Nadu",Thiruvarur,"Needamangalam(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,25/03/2025,3500,3500,3500
"Tamil Nadu",Thiruvarur,"Needamangalam(Uzhavar Sandhai )",Tomato,Deshi,Local,25/03/2025,1400,1400,1400
"Tamil Nadu",Thiruvarur,"Tiruthuraipoondi(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,25/03/2025,2500,2500,2500
"Tamil Nadu",Thiruvarur,"Tiruthuraipoondi(Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,25/03/2025,5000,5000,5000
"Tamil Nadu",Thiruvarur,"Tiruthuraipoondi(Uzhavar Sandhai )",Papaya,Papaya,Local,25/03/2025,3500,3500,3500
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai )",Ashgourd,Gouard,Local,25/03/2025,2000,2000,2000
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,25/03/2025,4600,4600,4600
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,25/03/2025,3000,3000,3000
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,25/03/2025,4000,4000,4000
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,25/03/2025,6000,6000,6000
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai )",Grapes,Annabesahai,Local,25/03/2025,10000,10000,10000
"Tamil Nadu",Thiruvarur,"Tiruvarur(Uzhavar Sandhai )",Pomegranate,Pomogranate,Local,25/03/2025,16000,16000,16000
"Tamil Nadu",Thiruvarur,Valangaiman,Amaranthus,Amaranthus,Local,25/03/2025,1500,1500,1500
"Tamil Nadu",Thiruvarur,Valangaiman,"Bottle gourd","Bottle Gourd",Local,25/03/2025,2000,2000,2000
"Tamil Nadu",Thiruvarur,Valangaiman,Onion,Bellary,Local,25/03/2025,2800,2800,2800
"Tamil Nadu",Thiruvellore,"Naravarikuppam(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,25/03/2025,1500,1500,1500
"Tamil Nadu",Thiruvellore,"Naravarikuppam(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,25/03/2025,4000,4000,4000
"Tamil Nadu",Thiruvellore,"Naravarikuppam(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,25/03/2025,4000,4000,4000
"Tamil Nadu",Thiruvellore,"Naravarikuppam(Uzhavar Sandhai )",Brinjal,Round,Local,25/03/2025,4000,4000,4000
"Tamil Nadu",Thiruvellore,"Naravarikuppam(Uzhavar Sandhai )",Drumstick,Drumstick,Local,25/03/2025,4000,4000,4000
"Tamil Nadu",Thiruvellore,"Naravarikuppam(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,25/03/2025,4000,4000,4000
"Tamil Nadu",Thiruvellore,"Naravarikuppam(Uzhavar Sandhai )","Onion Green","Onion Green",Local,25/03/2025,5000,5000,5000
"Tamil Nadu",Thiruvellore,"Naravarikuppam(Uzhavar Sandhai )",Tomato,Deshi,Local,25/03/2025,1000,1000,1000
"Tamil Nadu",Thiruvellore,"Paruthipattu(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,25/03/2025,6000,6000,6000
"Tamil Nadu",Thiruvellore,"Paruthipattu(Uzhavar Sandhai )",Onion,Bellary,Local,25/03/2025,3500,3500,3500
"Tamil Nadu",Thiruvellore,"Paruthipattu(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,25/03/2025,4000,4000,4000
"Tamil Nadu",Thiruvellore,"Perambakkam(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,25/03/2025,4000,4000,4000
"Tamil Nadu",Thiruvellore,"Perambakkam(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,25/03/2025,4000,4000,4000
"Tamil Nadu",Thiruvellore,"Tiruvallur(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,25/03/2025,900,900,900
"Tamil Nadu",Thiruvellore,"Tiruvallur(Uzhavar Sandhai )",Brinjal,Round,Local,25/03/2025,3600,3600,3600
"Tamil Nadu",Thiruvellore,"Tiruvallur(Uzhavar Sandhai )",Cabbage,Cabbage,Local,25/03/2025,4400,4400,4400
"Tamil Nadu",Thiruvellore,"Tiruvallur(Uzhavar Sandhai )",Carrot,Pusakesar,Local,25/03/2025,3500,3500,3500
"Tamil Nadu",Thiruvellore,"Tiruvallur(Uzhavar Sandhai )",Onion,Bellary,Local,25/03/2025,3500,3500,3500
"Tamil Nadu",Thiruvellore,"Tiruvallur(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,25/03/2025,2700,2700,2700
"Tamil Nadu",Thiruvellore,"Tiruvallur(Uzhavar Sandhai )",Raddish,Raddish,Local,25/03/2025,2200,2200,2200
"Tamil Nadu",Thiruvellore,"Tiruvallur(Uzhavar Sandhai )",Rose(Local),"Rose (Local)",Local,25/03/2025,7000,7000,7000
"Tamil Nadu",Thiruvellore,"Tiruvallur(Uzhavar Sandhai )","Tube Rose(Loose)","Tube Rose (Loose)",Local,25/03/2025,2600,2600,2600
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,25/03/2025,1500,1800,1800
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai )",Ashgourd,Gouard,Local,25/03/2025,1500,2000,2000
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai )",Carrot,Pusakesar,Local,25/03/2025,4500,5000,5000
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,25/03/2025,3000,3500,3500
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,25/03/2025,8000,8500,8500
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai )",Lemon,Lemon,Local,25/03/2025,6000,6500,6500
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai )",Lime,Lime,Local,25/03/2025,15000,16000,16000
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai )",Thondekai,Thondekai,Local,25/03/2025,4000,4500,4500
"Tamil Nadu",Tuticorin,"Tuticorin(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,25/03/2025,1000,1500,1500
"Tamil Nadu",Tuticorin,"Tuticorin(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,25/03/2025,6500,7000,7000
"Tamil Nadu",Tuticorin,"Tuticorin(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,25/03/2025,4500,5000,5000
"Tamil Nadu",Tuticorin,"Tuticorin(Uzhavar Sandhai )",Carrot,Pusakesar,Local,25/03/2025,5500,6000,6000
"Tamil Nadu",Tuticorin,"Tuticorin(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,25/03/2025,3000,3500,3500
